pool_A Tale for the Ages,pool_Agatha of the Vile Cauldron,pool_Agatha's Champion,pool_Agatha's Soul Cauldron,pool_Aggravated Assault,pool_Aquatic Alchemist,pool_Archive Dragon,pool_Archon of the Wild Rose,pool_Archon's Glory,pool_Armory Mice,pool_As Foretold,"pool_Ash, Party Crasher",pool_Ashiok's Reaper,"pool_Ashiok, Wicked Manipulator",pool_Asinine Antics,pool_Back for Seconds,pool_Barrow Naughty,pool_Beanstalk Wurm,pool_Belligerent of the Ball,pool_Bellowing Bruiser,pool_Beluna Grandsquall,pool_Beluna's Gatekeeper,pool_Beseech the Mirror,pool_Besotted Knight,pool_Bespoke Battlegarb,pool_Bestial Bloodline,pool_Bitter Chill,pool_Bitterblossom,pool_Blind Obedience,pool_Blood Moon,pool_Blossoming Tortoise,pool_Boundary Lands Ranger,pool_Bramble Familiar,pool_Brave the Wilds,pool_Break the Spell,pool_Callous Sell-Sword,pool_Candy Grapple,pool_Candy Trail,pool_Chancellor of Tales,pool_Charmed Clothier,pool_Charming Scoundrel,pool_Cheeky House-Mouse,pool_Collector's Vault,pool_Commune with Nature,pool_Compulsion,pool_Conceited Witch,pool_Cooped Up,pool_Copy Enchantment,pool_Cruel Somnophage,pool_Crystal Grotto,pool_Curiosity,pool_Curse of the Werefox,pool_Cursed Courtier,pool_Cut In,pool_Dark Tutelage,pool_Dawn of Hope,pool_Decadent Dragon,pool_Defense of the Heart,pool_Devouring Sugarmaw,pool_Diminisher Witch,pool_Discerning Financier,pool_Disdainful Stroke,pool_Doubling Season,pool_Dragon Mantle,pool_Dream Spoilers,pool_Dutiful Griffin,pool_Edgewall Inn,pool_Edgewall Pack,pool_Eerie Interference,pool_Ego Drain,pool_Elusive Otter,pool_Elvish Archivist,pool_Embereth Veteran,pool_Eriette of the Charmed Apple,pool_Eriette's Tempting Apple,pool_Eriette's Whisper,pool_Evolving Wilds,pool_Expel the Interlopers,pool_Extraordinary Journey,pool_Faerie Dreamthief,pool_Faerie Fencing,pool_Farsight Ritual,pool_Faunsbane Troll,pool_Feed the Cauldron,pool_Fell Horseman,pool_Feral Encounter,pool_Ferocious Werefox,pool_Fiery Emancipation,pool_Flick a Coin,pool_Food Fight,pool_Forced Fruition,pool_Frantic Firebolt,pool_Fraying Sanity,pool_Freeze in Place,pool_Frolicking Familiar,pool_Frostbridge Guard,pool_Gadwick's First Duel,pool_Gallant Pie-Wielder,pool_Galvanic Giant,pool_Garruk's Uprising,pool_Gingerbread Hunter,pool_Gingerbrute,pool_Glass Casket,pool_Gnawing Crescendo,pool_Goblin Bombardment,"pool_Goddric, Cloaked Reveler",pool_Grabby Giant,pool_Graceful Takedown,pool_Grand Ball Guest,pool_Grasp of Fate,pool_Grave Pact,pool_Greater Auramancy,"pool_Greta, Sweettooth Scourge",pool_Griffin Aerie,pool_Ground Seal,pool_Gruff Triplets,pool_Gumdrop Poisoner,pool_Hamlet Glutton,pool_Hardened Scales,pool_Harried Spearguard,pool_Hatching Plans,pool_Heartflame Duelist,pool_Hearth Elemental,pool_High Fae Negotiator,pool_Hollow Scavenger,pool_Hopeful Vigil,pool_Hopeless Nightmare,pool_Horned Loch-Whale,pool_Howling Galefang,pool_Hylda of the Icy Crown,pool_Hylda's Crown of Winter,pool_Ice Out,pool_Icewrought Sentry,pool_Imodane's Recruiter,"pool_Imodane, the Pyrohammer",pool_Impact Tremors,pool_Ingenious Prodigy,pool_Intangible Virtue,pool_Into the Fae Court,pool_Intruder Alarm,pool_Johann's Stopgap,"pool_Johann, Apprentice Sorcerer",pool_Karmic Justice,pool_Kellan's Lightblades,"pool_Kellan, the Fae-Blooded",pool_Kindled Heroism,pool_Kindred Discovery,pool_Knight of Doves,pool_Knightly Valor,pool_Korvold and the Noble Thief,pool_Land Tax,pool_Leaping Ambush,pool_Leyline of Abundance,pool_Leyline of Anticipation,pool_Leyline of Lightning,pool_Leyline of Sanctity,pool_Leyline of the Void,pool_Lich-Knights' Conquest,pool_Likeness Looter,pool_Living Lectern,pool_Lord Skitter's Blessing,pool_Lord Skitter's Butcher,"pool_Lord Skitter, Sewer King",pool_Mana Flare,pool_Merfolk Coralsmith,pool_Merry Bards,pool_Minecart Daredevil,pool_Mintstrosity,pool_Misleading Motes,pool_Mocking Sprite,pool_Moment of Valor,pool_Monstrous Rage,pool_Moonshaker Cavalry,pool_Mosswood Dreadknight,pool_Nature's Will,pool_Necropotence,"pool_Neva, Stalked by Nightmares",pool_Night of the Sweets' Revenge,pool_Not Dead After All,pool_Obyra's Attendants,"pool_Obyra, Dreaming Duelist",pool_Omniscience,pool_Oppression,pool_Oversold Cemetery,pool_Parallel Lives,pool_Phyrexian Unlife,pool_Picklock Prankster,pool_Picnic Ruiner,pool_Plunge into Winter,pool_Pollen-Shield Hare,pool_Polluted Bonds,pool_Primal Vigor,pool_Prismatic Omen,pool_Prophetic Prism,pool_Protective Parents,pool_Questing Druid,pool_Quick Study,pool_Raging Battle Mouse,pool_Raid Bombardment,pool_Rankle's Prank,pool_Rat Out,pool_Ratcatcher Trainee,pool_Realm-Scorcher Hellkite,pool_Redcap Gutter-Dweller,pool_Redcap Thief,pool_Redtooth Genealogist,pool_Redtooth Vanguard,pool_Regal Bunnicorn,pool_Repercussion,pool_Rest in Peace,pool_Restless Bivouac,pool_Restless Cottage,pool_Restless Fortress,pool_Restless Spire,pool_Restless Vinestalk,pool_Return Triumphant,pool_Return from the Wilds,pool_Rhystic Study,pool_Rimefur Reindeer,pool_Rootrider Faun,pool_Rotisserie Elemental,pool_Rowan's Grim Search,"pool_Rowan, Scion of War",pool_Royal Treatment,"pool_Ruby, Daring Tracker",pool_Sanguine Bond,pool_Savior of the Sleeping,pool_Scalding Viper,pool_Scarecrow Guide,pool_Scream Puff,pool_Season of Growth,pool_Sentinel of Lost Lore,pool_Sharae of Numbing Depths,pool_Shared Animosity,pool_Shatter the Oath,pool_Shrouded Shepherd,pool_Skewer Slinger,pool_Skybeast Tracker,pool_Sleep-Cursed Faerie,pool_Sleight of Hand,pool_Slumbering Keepguard,pool_Smothering Tithe,pool_Snaremaster Sprite,pool_Sneak Attack,pool_Solitary Sanctuary,pool_Song of Totentanz,pool_Soul-Guide Lantern,pool_Specter of Mortality,pool_Spell Stutter,pool_Spellbook Vendor,pool_Spellscorn Coven,pool_Spider Food,pool_Spiteful Hexmage,pool_Splashy Spellcaster,pool_Spreading Seas,pool_Stab Wound,pool_Stingblade Assassin,pool_Stockpiling Celebrant,pool_Stonesplitter Bolt,pool_Stormkeld Prowler,pool_Stormkeld Vanguard,pool_Stroke of Midnight,pool_Succumb to the Cold,pool_Sugar Rush,pool_Sweettooth Witch,"pool_Syr Armont, the Redeemer","pool_Syr Ginger, the Meal Ender",pool_Taken by Nightmares,pool_Talion's Messenger,"pool_Talion, the Kindly Lord",pool_Tangled Colony,pool_Tanglespan Lookout,pool_Tattered Ratter,pool_Tempest Hart,pool_Tenacious Tomeseeker,pool_Territorial Witchstalker,pool_The Apprentice's Folly,pool_The End,pool_The Goose Mother,pool_The Huntsman's Redemption,pool_The Irencrag,pool_The Princess Takes Flight,pool_The Witch's Vanity,pool_Threadbind Clique,pool_Three Blind Mice,pool_Three Bowls of Porridge,pool_Thunderous Debut,pool_Titanic Growth,pool_Toadstool Admirer,pool_Torch the Tower,"pool_Totentanz, Swarm Piper",pool_Tough Cookie,pool_Troublemaker Ouphe,"pool_Troyan, Gutsy Explorer",pool_Tuinvale Guide,pool_Twining Twins,pool_Twisted Fealty,pool_Twisted Sewer-Witch,pool_Two-Headed Hunter,pool_Unassuming Sage,pool_Unnatural Growth,pool_Unruly Catapult,pool_Up the Beanstalk,pool_Utopia Sprawl,pool_Vampiric Rites,pool_Vantress Transmuter,pool_Verdant Outrider,pool_Virtue of Courage,pool_Virtue of Knowledge,pool_Virtue of Loyalty,pool_Virtue of Persistence,pool_Virtue of Strength,pool_Voracious Vermin,pool_Warehouse Tabby,pool_Waste Not,pool_Water Wings,pool_Welcome to Sweettooth,pool_Werefox Bodyguard,pool_Wicked Visitor,"pool_Will, Scion of Peace",pool_Witch's Mark,pool_Witchstalker Frenzy,pool_Woodland Acolyte,"pool_Yenna, Redtooth Regent"
0.502,0.512,0.557,0.540,0.479,0.534,0.530,0.551,0.560,0.551,0.468,0.578,0.518,0.563,0.490,0.539,0.553,0.530,0.568,0.550,0.519,0.530,0.500,0.537,0.550,0.516,0.541,0.569,0.513,0.4900,0.546,0.557,0.547,0.553,0.502,0.565,0.567,0.543,0.499,0.526,0.563,0.558,0.525,0.530,0.433,0.553,0.553,0.449,0.526,0.549,0.516,0.548,0.536,0.571,0.517,0.509,0.564,0.541,0.549,0.534,0.515,0.516,0.465,0.560,0.509,0.517,0.558,0.571,0.485,0.508,0.534,0.549,0.573,0.529,0.569,0.535,0.553,0.545,0.548,0.567,0.553,0.525,0.574,0.553,0.538,0.559,0.552,0.530,0.572,0.507,0.473,0.543,0.4900,0.481,0.554,0.526,0.512,0.544,0.500,0.520,0.570,0.561,0.542,0.568,0.591,0.570,0.562,0.549,0.572,0.537,0.513,0.417,0.561,0.532,0.501,0.594,0.577,0.555,0.385,0.573,0.548,0.572,0.565,0.562,0.559,0.562,0.570,0.573,0.548,0.497,0.542,0.538,0.522,0.586,0.547,0.517,0.539,0.478,0.543,0.4900,0.542,0.540,0.4900,0.533,0.564,0.523,0.494,0.503,0.518,0.506,0.535,0.551,0.452,0.438,0.461,0.4900,0.4900,0.507,0.521,0.521,0.537,0.568,0.582,0.4900,0.516,0.558,0.568,0.566,0.523,0.520,0.529,0.575,0.504,0.568,0.4900,0.529,0.531,0.523,0.547,0.521,0.546,0.4900,0.393,0.503,0.471,0.466,0.554,0.571,0.493,0.547,0.433,0.452,0.437,0.543,0.514,0.545,0.531,0.561,0.523,0.548,0.570,0.573,0.581,0.592,0.567,0.550,0.548,0.563,0.487,0.4900,0.565,0.565,0.549,0.536,0.551,0.542,0.537,0.461,0.513,0.551,0.561,0.539,0.551,0.561,0.560,0.479,0.512,0.560,0.531,0.546,0.527,0.545,0.531,0.534,0.551,0.559,0.541,0.519,0.557,0.546,0.523,0.452,0.514,0.4900,0.480,0.566,0.490,0.548,0.549,0.570,0.558,0.510,0.562,0.514,0.530,0.538,0.539,0.555,0.550,0.514,0.553,0.502,0.489,0.540,0.566,0.535,0.546,0.555,0.563,0.556,0.571,0.550,0.563,0.526,0.537,0.536,0.513,0.553,0.559,0.560,0.507,0.558,0.569,0.545,0.554,0.530,0.519,0.546,0.511,0.577,0.571,0.572,0.542,0.516,0.524,0.557,0.581,0.566,0.565,0.532,0.526,0.528,0.553,0.557,0.537,0.529,0.532,0.541,0.460,0.573,0.588,0.504,0.560,0.537,0.411,0.507,0.573,0.558,0.536,0.472,0.567,0.572,0.559,0.530
